Agency,SKU,YearMonth,Volume,Avg_Max_Temp,Price,Sales,Promotions,Industry_Volume,Soda_Volume,Easter Day,Good Friday,New Year,Christmas,Labor Day,Independence Day,Revolution Day Memorial,Regional Games ,FIFA U-17 World Cup,Football Gold Cup,Beer Capital,Music Fest,Avg_Population_2017,Avg_Yearly_Household_Income_2017
Agency_25,SKU_05,201601,597.7206,25.00434783,1517.434446,1303.371068,214.063378,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,53598,95032
Agency_58,SKU_02,201601,3256.524,20.73839662,1437.064853,1315.325622,121.739231,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,1620969,105857
Agency_25,SKU_04,201601,30.7359,25.00434783,2081.825914,1691.156826,390.669088,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,53598,95032
Agency_58,SKU_05,201601,1016.7768,20.73839662,1544.638384,1419.950354,124.68803,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,1620969,105857
Agency_29,SKU_08,201601,3.9618,27.32666667,1601.164812,1499.095298,102.069514,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,28329,93614
Agency_29,SKU_03,201601,8.5446,27.32666667,1633.314199,924.4354329,708.8787661,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,28329,93614
Agency_25,SKU_03,201601,0.0,25.00434783,0.0,0.0,0.0,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,53598,95032
Agency_51,SKU_04,201601,2439.702,23.1009901,2110.037824,1671.18058,438.857244,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,1750152,238870
Agency_58,SKU_04,201601,1631.1753,20.73839662,2096.224211,1747.062796,349.161415,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,1620969,105857
Agency_25,SKU_21,201601,0.0,25.00434783,0.0,0.0,0.0,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,53598,95032
Agency_55,SKU_01,201601,3361.608,20.33148148,1457.88938,1306.18588,151.7035,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,2025793,238553
Agency_19,SKU_01,201601,29.808,26.27424242,1440.99932,1326.389493,114.609827,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,48146,122042
Agency_51,SKU_02,201601,4218.156,23.1009901,1443.657308,1260.836077,182.821231,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,1750152,238870
Agency_55,SKU_02,201601,1968.084,20.33148148,1457.855915,1256.710076,201.145839,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,2025793,238553
Agency_51,SKU_03,201601,3638.7306,23.1009901,1586.893096,1440.916591,145.976505,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,1750152,238870
Agency_19,SKU_02,201601,45.144,26.27424242,1440.216357,1308.089563,132.126794,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,48146,122042
Agency_51,SKU_05,201601,1775.2059,23.1009901,1527.665052,1298.532889,229.132163,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,1750152,238870
Agency_55,SKU_05,201601,357.9678,20.33148148,1664.460039,1395.358818,269.101221,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,2025793,238553
Agency_19,SKU_05,201601,106.713,26.27424242,1614.35498,1450.08088,164.2741,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,48146,122042
Agency_40,SKU_04,201601,0.0,24.4057971,0.0,0.0,0.0,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,143299,137912
Agency_42,SKU_03,201601,755.2242,22.84175824,1557.505342,1351.915823,205.589519,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,175794,110057
Agency_05,SKU_23,201601,0.0,24.4057971,0.0,0.0,0.0,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,3044268,182944
Agency_55,SKU_04,201601,1038.1833,20.33148148,2175.718203,1593.825994,581.892209,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,2025793,238553
Agency_07,SKU_01,201601,7630.848,25.63478261,1475.730521,1347.841661,127.88886,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,1868030,175785
Agency_19,SKU_04,201601,83.709,26.27424242,2159.213633,1804.935921,354.277712,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,48146,122042
Agency_30,SKU_01,201601,733.968,26.27424242,1412.713398,1292.187555,120.525843,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,1094349,247220
Agency_58,SKU_03,201601,143.2278,20.73839662,1471.917394,1383.152468,88.764926,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,1620969,105857
Agency_07,SKU_02,201601,812.052,25.63478261,1481.365067,1380.334299,101.030768,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,1868030,175785
Agency_45,SKU_01,201601,55.188,31.34473684,1390.208587,1368.27998,21.928607,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,176318,137609
Agency_20,SKU_01,201601,2552.688,20.73839662,1442.10841,1278.101191,164.007219,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,1825752,102317
Agency_05,SKU_26,201601,0.0,24.4057971,0.0,0.0,0.0,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,3044268,182944
Agency_56,SKU_03,201601,4191.6762,20.33148148,1557.4483,1208.804754,348.643546,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,1901290,206553
Agency_07,SKU_05,201601,60.1938,25.63478261,1547.936077,1440.372095,107.563982,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,1868030,175785
Agency_30,SKU_02,201601,108.324,26.27424242,1427.269567,1304.682515,122.587052,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,1094349,247220
Agency_05,SKU_03,201601,482.5584,24.4057971,1589.525129,1476.278148,113.246981,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,3044268,182944
Agency_45,SKU_02,201601,35.64,31.34473684,1392.336589,1376.5153,15.821289,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,176318,137609
Agency_20,SKU_07,201601,1.3275,20.73839662,1357.783821,1345.365485,12.418336,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,1825752,102317
Agency_05,SKU_21,201601,0.0,24.4057971,0.0,0.0,0.0,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,3044268,182944
Agency_30,SKU_05,201601,183.0096,26.27424242,1657.703075,1558.258345,99.44473,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,1094349,247220
Agency_45,SKU_05,201601,406.5318,31.34473684,1615.353602,1510.677164,104.676438,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,176318,137609
Agency_55,SKU_03,201601,4685.4018,20.33148148,1562.815513,1213.481197,349.334316,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,2025793,238553
Agency_19,SKU_08,201601,1.2141,26.27424242,1570.046331,1455.361379,114.684952,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,48146,122042
Agency_20,SKU_02,201601,7891.992,20.73839662,1448.501939,1277.053854,171.448085,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,1825752,102317
Agency_40,SKU_03,201601,16.8354,24.4057971,1543.888072,1382.032028,161.856044,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,143299,137912
Agency_30,SKU_06,201601,3.78,26.27424242,1390.564286,1259.707143,130.857143,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,1094349,247220
Agency_19,SKU_03,201601,43.0614,26.27424242,1555.610303,1446.478863,109.13144,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,48146,122042
Agency_45,SKU_04,201601,144.1584,31.34473684,2193.953963,1928.073822,265.880141,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,176318,137609
Agency_20,SKU_05,201601,2649.3579,20.73839662,1535.466782,1340.143224,195.323558,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,1825752,102317
Agency_51,SKU_17,201601,0.0,23.1009901,0.0,0.0,0.0,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,1750152,238870
Agency_40,SKU_18,201601,0.0,24.4057971,0.0,0.0,0.0,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,143299,137912
Agency_51,SKU_01,201601,3634.632,23.1009901,1447.028288,1247.118498,199.90979,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,1750152,238870
Agency_30,SKU_04,201601,3347.0181,26.27424242,2201.157176,1864.777448,336.379728,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,1094349,247220
Agency_07,SKU_04,201601,1072.4976,25.63478261,2086.959416,1659.043536,427.91588,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,1868030,175785
Agency_51,SKU_07,201601,3.9825,23.1009901,1461.577744,1461.577744,0.0,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,1750152,238870
Agency_05,SKU_14,201601,18.0198,24.4057971,2438.258422,2249.513695,188.744727,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,3044268,182944
Agency_50,SKU_01,201601,1175.04,24.4057971,1360.340326,1280.910857,79.429469,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,2057678,144594
Agency_58,SKU_01,201601,4436.856,20.73839662,1437.412721,1313.391465,124.021256,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,1620969,105857
Agency_25,SKU_01,201601,1.08,25.00434783,1422.5625,1311.8125,110.75,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,53598,95032
Agency_58,SKU_07,201601,36.285,20.73839662,1476.991897,1428.088115,48.903782,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,1620969,105857
Agency_50,SKU_02,201601,9711.468,24.4057971,1441.139324,1052.406653,388.732671,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,2057678,144594
Agency_45,SKU_08,201601,7.4763,31.34473684,1621.340736,1550.565186,70.77555,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,176318,137609
Agency_10,SKU_32,201601,59.6826,25.63478261,1889.343917,1646.632385,242.711532,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,1716027,117463
Agency_25,SKU_02,201601,23.976,25.00434783,1443.875,1328.328125,115.546875,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,53598,95032
Agency_50,SKU_05,201601,3031.0965,24.4057971,1552.050072,1388.734375,163.315697,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,2057678,144594
Agency_45,SKU_03,201601,18.612,31.34473684,1475.415014,1409.815401,65.599613,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,176318,137609
Agency_10,SKU_04,201601,882.5868,25.63478261,2119.923023,1742.054077,377.868946,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,1716027,117463
Agency_23,SKU_05,201601,611.9703,25.00434783,1516.59743,1332.33648,184.26095,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,49101,90240
Agency_56,SKU_01,201601,3384.504,20.33148148,1475.008334,1117.026554,357.98178,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,1901290,206553
Agency_20,SKU_04,201601,1299.726,20.73839662,2114.664453,1832.477785,282.186668,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,1825752,102317
Agency_03,SKU_04,201601,957.9249,20.33148148,2150.805892,1702.232001,448.573891,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,1538040,217280
Agency_23,SKU_04,201601,37.8927,25.00434783,2082.894781,1784.949403,297.945378,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,49101,90240
Agency_02,SKU_01,201601,5235.732,20.97346939,1334.906723,1092.720649,242.186074,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,3137874,240809
Agency_56,SKU_02,201601,1121.904,20.33148148,1481.302042,1040.399122,440.90292,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,1901290,206553
Agency_10,SKU_23,201601,0.0,25.63478261,0.0,0.0,0.0,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,1716027,117463
Agency_56,SKU_05,201601,91.0575,20.33148148,1585.623117,1423.66609,161.957027,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,1901290,206553
Agency_02,SKU_02,201601,5442.444,20.97346939,1364.51395,1126.374997,238.138953,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,3137874,240809
Agency_24,SKU_01,201601,0.972,25.00434783,1473.708334,1365.09375,108.614584,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,42122,93027
Agency_26,SKU_01,201601,0.0,19.78636364,0.0,0.0,0.0,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,32267,91330
Agency_03,SKU_32,201601,0.0,20.33148148,0.0,0.0,0.0,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,1538040,217280
Agency_10,SKU_03,201601,2644.9344,25.63478261,1569.557451,1415.575954,153.981497,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,1716027,117463
Agency_02,SKU_05,201601,1389.3777,20.97346939,1601.402556,1342.926644,258.475912,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,3137874,240809
Agency_24,SKU_02,201601,76.68,25.00434783,1462.783016,1349.305438,113.477578,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,42122,93027
Agency_26,SKU_02,201601,0.0,19.78636364,0.0,0.0,0.0,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,32267,91330
Agency_10,SKU_01,201601,1680.588,25.63478261,1476.153661,1315.8015,160.352161,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,1716027,117463
Agency_24,SKU_05,201601,474.8409,25.00434783,1529.93972,1378.874736,151.064984,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,42122,93027
Agency_26,SKU_05,201601,0.4473,19.78636364,1825.382294,1689.129779,136.252515,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,32267,91330
Agency_50,SKU_04,201601,2403.3429,24.4057971,2096.806892,1522.202737,574.604155,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,2057678,144594
Agency_10,SKU_02,201601,180.684,25.63478261,1474.92944,1327.645225,147.284215,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,1716027,117463
Agency_23,SKU_03,201601,5.8374,25.00434783,1468.085107,1343.422757,124.66235,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,49101,90240
Agency_10,SKU_21,201601,0.0,25.63478261,0.0,0.0,0.0,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,1716027,117463
Agency_10,SKU_05,201601,215.7903,25.63478261,1522.709469,1435.638914,87.070555,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,1716027,117463
Agency_20,SKU_03,201601,100.5894,20.73839662,1482.469598,1327.02771,155.441888,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,1825752,102317
Agency_57,SKU_04,201601,2279.5047,20.73839662,2111.569515,1858.940087,252.629428,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,2212416,187351
Agency_03,SKU_03,201601,6462.2556,20.33148148,1559.121729,1322.941136,236.180593,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,1538040,217280
Agency_56,SKU_04,201601,1743.6393,20.33148148,2140.972335,1487.985929,652.986406,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,1901290,206553
Agency_26,SKU_03,201601,0.0,19.78636364,1402.819149,1402.819149,0.0,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,32267,91330
Agency_27,SKU_02,201601,497.232,27.03488372,1299.271232,1141.797092,157.47414,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,1588818,218862
Agency_02,SKU_11,201601,0.0,20.97346939,0.0,0.0,0.0,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,3137874,240809
Agency_24,SKU_04,201601,37.6371,25.00434783,2090.294603,1752.199898,338.094705,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,42122,93027
Agency_26,SKU_11,201601,2.982,19.78636364,1922.20171,1746.273893,175.927817,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,32267,91330
Agency_26,SKU_18,201601,0.7614,19.78636364,1530.336879,1443.342199,86.99468,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,32267,91330
Agency_57,SKU_02,201601,4571.316,20.73839662,1425.463714,1273.0985,152.365214,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,2212416,187351
Agency_27,SKU_05,201601,74.8908,27.03488372,1752.19029,1578.609961,173.580329,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,1588818,218862
Agency_41,SKU_03,201601,572.1498,22.84175824,1560.456261,1440.962378,119.493883,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,1573238,125229
Agency_27,SKU_06,201601,10.044,27.03488372,1195.046371,1107.268817,87.777554,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,1588818,218862
Agency_57,SKU_05,201601,1921.0896,20.73839662,1570.966666,1406.871027,164.095639,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,2212416,187351
Agency_27,SKU_01,201601,1805.328,27.03488372,1312.104006,1150.627722,161.476284,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,1588818,218862
Agency_23,SKU_21,201601,0.0,25.00434783,0.0,0.0,0.0,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,49101,90240
Agency_02,SKU_12,201601,27.0,20.97346939,1386.09,1386.09,0.0,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,3137874,240809
Agency_26,SKU_04,201601,1.0863,19.78636364,2277.769262,237.8127589,2039.956503,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,32267,91330
Agency_22,SKU_01,201601,70.308,25.00434783,1450.182081,1308.594653,141.587428,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,48151,132110
Agency_27,SKU_04,201601,3759.8121,27.03488372,2056.953959,1686.221827,370.732132,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,1588818,218862
Agency_02,SKU_31,201601,14.16,20.97346939,1387.784746,1387.784746,0.0,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,3137874,240809
Agency_50,SKU_03,201601,212.5152,24.4057971,1588.762204,1481.808701,106.953503,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,2057678,144594
Agency_22,SKU_02,201601,124.2,25.00434783,1457.150799,1320.951013,136.199786,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,48151,132110
Agency_20,SKU_21,201601,0.0,20.73839662,0.0,0.0,0.0,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,1825752,102317
Agency_02,SKU_34,201601,28.32,20.97346939,1387.784746,1387.784746,0.0,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,3137874,240809
Agency_22,SKU_05,201601,268.6995,25.00434783,1531.635962,1356.920073,174.715889,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,48151,132110
Agency_20,SKU_23,201601,0.0,20.73839662,0.0,0.0,0.0,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,1825752,102317
Agency_21,SKU_01,201601,43.848,25.00434783,1443.875,1341.637196,102.237804,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,26635,130092
Agency_21,SKU_02,201601,74.736,25.00434783,1444.974799,1339.799396,105.175403,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,26635,130092
Agency_02,SKU_04,201601,2282.2524,20.97346939,2153.233682,1609.737842,543.49584,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,3137874,240809
Agency_05,SKU_01,201601,8128.404,24.4057971,1432.493384,1300.817183,131.676201,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,3044268,182944
Agency_41,SKU_02,201601,2985.876,22.84175824,1470.589466,1117.899245,352.690221,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,1573238,125229
Agency_21,SKU_05,201601,296.7516,25.00434783,1514.263699,1398.631334,115.632365,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,26635,130092
Agency_41,SKU_05,201601,2128.9563,22.84175824,1624.831752,1430.381395,194.450357,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,1573238,125229
Agency_24,SKU_03,201601,0.6768,25.00434783,1468.085107,1330.66157,137.423537,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,42122,93027
Agency_22,SKU_03,201601,61.8426,25.00434783,1483.014924,1338.406948,144.607976,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,48151,132110
Agency_41,SKU_04,201601,616.3794,22.84175824,2115.983086,1659.124588,456.858498,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,1573238,125229
Agency_22,SKU_04,201601,41.7267,25.00434783,2097.880206,1814.446434,283.433772,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,48151,132110
Agency_57,SKU_03,201601,624.0096,20.73839662,1498.079752,1376.405832,121.67392,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,2212416,187351
Agency_05,SKU_02,201601,784.512,24.4057971,1452.372259,1292.110807,160.261452,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,3044268,182944
Agency_41,SKU_01,201601,3414.312,22.84175824,1476.962147,938.5593129,538.4028341,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,1573238,125229
Agency_57,SKU_07,201601,115.05,20.73839662,1445.430274,1359.995984,85.43429,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,2212416,187351
Agency_05,SKU_05,201601,293.5566,24.4057971,1533.185075,1398.514975,134.6701,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,3044268,182944
Agency_57,SKU_01,201601,6533.676,20.73839662,1423.324076,1264.329732,158.994344,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,2212416,187351
Agency_27,SKU_08,201601,274.0671,27.03488372,1616.944969,1423.127506,193.817463,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,1588818,218862
Agency_11,SKU_01,201601,247.752,25.63478261,1470.411628,1369.1875,101.224128,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,135561,100461
Agency_27,SKU_03,201601,2797.9758,27.03488372,1572.176023,1232.297048,339.878975,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,1588818,218862
Agency_11,SKU_02,201601,8.1,25.63478261,1476.966911,1396.400736,80.566175,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,135561,100461
Agency_21,SKU_04,201601,24.0264,25.00434783,2081.34833,1779.118781,302.229549,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,26635,130092
Agency_50,SKU_17,201601,0.0,24.4057971,0.0,0.0,0.0,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,2057678,144594
Agency_24,SKU_21,201601,0.0,25.00434783,0.0,0.0,0.0,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,42122,93027
Agency_04,SKU_01,201601,18.144,20.33148148,1471.604539,1438.190105,33.414434,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,50753,117957
Agency_11,SKU_05,201601,4.4091,25.63478261,1525.823637,1446.942743,78.880894,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,135561,100461
Agency_02,SKU_03,201601,9420.5484,20.97346939,1548.127573,1283.469837,264.657736,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,3137874,240809
Agency_04,SKU_05,201601,0.4473,20.33148148,1612.5,1612.5,0.0,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,50753,117957
Agency_04,SKU_02,201601,1.728,20.33148148,1479.300782,1440.542969,38.757813,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,50753,117957
Agency_03,SKU_01,201601,1126.116,20.33148148,1474.65328,1225.144421,249.508859,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,1538040,217280
Agency_11,SKU_04,201601,91.9521,25.63478261,2095.513053,1896.36729,199.145763,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,135561,100461
Agency_57,SKU_23,201601,7.92,20.73839662,4242.225,2349.132102,1893.092898,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,2212416,187351
Agency_23,SKU_01,201601,38.124,25.00434783,1372.832032,1252.398437,120.433595,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,49101,90240
Agency_23,SKU_02,201601,42.228,25.00434783,1372.717857,1257.308929,115.408928,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,49101,90240
Agency_04,SKU_04,201601,45.8163,20.33148148,2104.656138,1407.22715,697.428988,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,50753,117957
Agency_03,SKU_02,201601,395.388,20.33148148,1474.980863,1279.884014,195.096849,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,1538040,217280
Agency_57,SKU_17,201601,0.0,20.73839662,0.0,0.0,0.0,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,2212416,187351
Agency_21,SKU_21,201601,0.0,25.00434783,0.0,0.0,0.0,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,26635,130092
Agency_21,SKU_03,201601,22.7574,25.00434783,1471.482737,1359.102567,112.38017,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,26635,130092
Agency_42,SKU_04,201601,63.0054,22.84175824,2115.159737,1805.971953,309.187784,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,175794,110057
Agency_03,SKU_05,201601,544.0446,20.33148148,1627.401548,1347.982304,279.419244,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,1538040,217280
Agency_04,SKU_03,201601,329.94,20.33148148,1555.174877,1364.590954,190.583923,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,50753,117957
Agency_05,SKU_04,201601,2983.491,24.4057971,2135.424114,1801.804597,333.619517,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,3044268,182944
Agency_42,SKU_05,201601,371.5146,22.84175824,1629.296555,1228.912937,400.383618,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,175794,110057
Agency_42,SKU_01,201601,259.2,22.84175824,1575.591368,1523.765625,51.825743,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,175794,110057
Agency_42,SKU_02,201601,131.22,22.84175824,1470.064858,1210.362365,259.702493,517389425,787479774,0,0,1,0,0,0,0,0,0,0,0,0,175794,110057
Agency_48,SKU_04,201701,1981.28625,28.64786904,2277.456247,1803.906606,473.549641,562154016,845614054,0,0,1,0,0,0,0,0,0,0,0,0,1739969,210213
